用户ID,首次购买时间,首次购买年月,注册年月,安装年月,渠道
14024.0,2010-11-14 10:51:00,2010-11-01 00:00:00,2010-08-01 00:00:00,2010-04-01 00:00:00,百度
14025.0,2010-05-05 09:56:00,2010-05-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
14026.0,2010-03-24 14:10:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
14027.0,2011-10-10 09:01:00,2011-10-01 00:00:00,2010-12-01 00:00:00,2010-05-01 00:00:00,微信
14028.0,2010-06-07 12:02:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
14029.0,2011-07-18 16:57:00,2011-07-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
14030.0,2009-12-10 17:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14031.0,2009-12-03 15:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14032.0,2009-12-14 12:02:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14033.0,2010-06-02 15:10:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,抖音
14034.0,2011-07-05 13:06:00,2011-07-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,抖音
14035.0,2010-04-06 12:39:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
14036.0,2011-02-28 09:26:00,2011-02-01 00:00:00,2010-08-01 00:00:00,2009-12-01 00:00:00,百度
14037.0,2009-12-07 11:39:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14038.0,2010-02-04 08:56:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14039.0,2010-05-13 10:15:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
14040.0,2009-12-01 12:14:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14041.0,2011-03-18 13:25:00,2011-03-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,百度
14042.0,2009-12-14 15:07:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14043.0,2009-12-10 15:56:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14044.0,2010-01-24 15:14:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
14045.0,2010-01-08 10:08:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
14046.0,2011-02-28 14:48:00,2011-02-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,百度
14047.0,2010-02-01 10:05:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14048.0,2010-11-22 14:08:00,2010-11-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
14049.0,2010-04-01 14:52:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
14050.0,2011-08-25 13:46:00,2011-08-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,微信
14051.0,2009-12-03 11:53:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14052.0,2010-11-14 11:37:00,2010-11-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,抖音
14053.0,2010-08-10 11:02:00,2010-08-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,百度
14054.0,2011-10-05 15:49:00,2011-10-01 00:00:00,2011-04-01 00:00:00,2010-08-01 00:00:00,百度
14055.0,2009-12-16 15:11:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14056.0,2011-02-28 15:19:00,2011-02-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,微信
14057.0,2009-12-03 13:17:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14058.0,2010-06-27 11:29:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14059.0,2011-03-18 10:06:00,2011-03-01 00:00:00,2010-08-01 00:00:00,2010-05-01 00:00:00,微信
14060.0,2010-03-11 09:47:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
14061.0,2009-12-01 18:03:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14062.0,2009-12-10 14:28:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14063.0,2009-12-08 13:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14064.0,2010-01-21 13:22:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14065.0,2010-10-04 12:03:00,2010-10-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,百度
14066.0,2011-03-18 12:21:00,2011-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
14067.0,2011-09-04 12:00:00,2011-09-01 00:00:00,2011-05-01 00:00:00,2011-04-01 00:00:00,抖音
14068.0,2010-01-31 10:10:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14069.0,2010-05-27 12:30:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14070.0,2010-01-24 12:27:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
14071.0,2011-03-20 11:33:00,2011-03-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,微信
14072.0,2010-02-11 12:31:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
14073.0,2011-11-07 15:49:00,2011-11-01 00:00:00,2011-03-01 00:00:00,2010-03-01 00:00:00,百度
14074.0,2010-03-26 13:55:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
14075.0,2010-06-16 14:47:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,抖音
14076.0,2011-08-02 15:19:00,2011-08-01 00:00:00,2011-08-01 00:00:00,2011-01-01 00:00:00,百度
14077.0,2010-11-09 16:01:00,2010-11-01 00:00:00,2010-10-01 00:00:00,2010-09-01 00:00:00,百度
14078.0,2010-03-28 15:05:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
14079.0,2010-01-26 17:19:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14080.0,2009-12-02 15:01:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14081.0,2009-12-10 18:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14082.0,2010-11-12 11:47:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
14083.0,2009-12-18 11:34:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14084.0,2010-07-15 14:36:00,2010-07-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
14085.0,2009-12-08 13:41:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14086.0,2010-09-03 10:52:00,2010-09-01 00:00:00,2010-08-01 00:00:00,2010-07-01 00:00:00,百度
14087.0,2009-12-04 15:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14088.0,2010-10-14 19:46:00,2010-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14089.0,2011-10-14 10:38:00,2011-10-01 00:00:00,2011-03-01 00:00:00,2009-12-01 00:00:00,微信
14090.0,2011-01-19 10:51:00,2011-01-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,抖音
14091.0,2010-01-10 13:41:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
14092.0,2009-12-16 16:24:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14093.0,2011-11-27 16:27:00,2011-11-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,微信
14094.0,2010-09-26 11:58:00,2010-09-01 00:00:00,2010-09-01 00:00:00,2009-12-01 00:00:00,微信
14095.0,2009-12-17 12:49:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14096.0,2011-08-30 10:49:00,2011-08-01 00:00:00,2010-05-01 00:00:00,2010-04-01 00:00:00,百度
14097.0,2010-03-04 10:46:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14098.0,2011-11-03 10:13:00,2011-11-01 00:00:00,2011-03-01 00:00:00,2010-08-01 00:00:00,微信
14099.0,2009-12-10 11:55:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14100.0,2011-07-25 11:01:00,2011-07-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,抖音
14101.0,2010-03-28 13:36:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14102.0,2011-10-26 12:46:00,2011-10-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,微信
14104.0,2010-05-28 16:11:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
14105.0,2009-12-18 16:57:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14106.0,2009-12-02 14:09:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14107.0,2009-12-09 14:20:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14108.0,2009-12-01 18:07:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14109.0,2011-09-28 10:18:00,2011-09-01 00:00:00,2011-03-01 00:00:00,2011-01-01 00:00:00,微信
14110.0,2009-12-01 09:50:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14111.0,2011-04-12 11:36:00,2011-04-01 00:00:00,2011-04-01 00:00:00,2010-03-01 00:00:00,百度
14112.0,2010-02-23 14:16:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
14113.0,2009-12-08 07:42:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14114.0,2010-04-12 11:07:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,抖音
14115.0,2010-02-11 11:44:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14116.0,2011-08-10 12:44:00,2011-08-01 00:00:00,2011-07-01 00:00:00,2011-03-01 00:00:00,百度
14117.0,2011-07-19 09:49:00,2011-07-01 00:00:00,2010-09-01 00:00:00,2010-07-01 00:00:00,百度
14118.0,2010-10-07 11:59:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,微信
14119.0,2009-12-21 14:52:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14121.0,2011-10-11 10:39:00,2011-10-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,百度
14122.0,2009-12-02 14:22:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14123.0,2009-12-06 15:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14124.0,2011-09-16 13:32:00,2011-09-01 00:00:00,2011-07-01 00:00:00,2010-03-01 00:00:00,百度
14125.0,2011-09-22 15:40:00,2011-09-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
14126.0,2010-09-21 14:51:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,抖音
14127.0,2010-10-10 11:53:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-02-01 00:00:00,百度
14128.0,2010-06-06 14:05:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,抖音
14129.0,2010-05-09 14:54:00,2010-05-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
14130.0,2009-12-11 16:33:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14131.0,2010-03-01 11:59:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,抖音
14132.0,2011-06-09 12:04:00,2011-06-01 00:00:00,2010-10-01 00:00:00,2010-01-01 00:00:00,微信
14133.0,2009-12-06 12:10:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14134.0,2009-12-10 09:25:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14135.0,2009-12-02 08:58:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14136.0,2009-12-08 09:19:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14137.0,2010-01-13 12:30:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14138.0,2011-10-07 09:38:00,2011-10-01 00:00:00,2010-08-01 00:00:00,2010-03-01 00:00:00,百度
14139.0,2010-06-15 09:17:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14140.0,2011-11-08 11:20:00,2011-11-01 00:00:00,2011-09-01 00:00:00,2011-07-01 00:00:00,抖音
14141.0,2011-08-26 14:40:00,2011-08-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14142.0,2010-03-03 15:13:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
14143.0,2011-07-29 09:48:00,2011-07-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
14144.0,2010-08-10 15:17:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,微信
14145.0,2010-04-08 09:47:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,微信
14146.0,2010-01-13 16:04:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14147.0,2010-03-09 13:43:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
14148.0,2010-10-21 14:08:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
14149.0,2011-05-03 09:44:00,2011-05-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,抖音
14150.0,2010-12-15 10:04:00,2010-12-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,百度
14151.0,2009-12-23 10:54:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14152.0,2010-02-18 13:57:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14153.0,2010-08-13 14:35:00,2010-08-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,微信
14154.0,2010-01-13 12:47:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14155.0,2011-03-18 14:13:00,2011-03-01 00:00:00,2011-01-01 00:00:00,2009-12-01 00:00:00,微信
14156.0,2009-12-01 12:30:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14157.0,2010-03-03 16:49:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
14158.0,2011-10-30 15:08:00,2011-10-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14159.0,2009-12-03 12:31:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14160.0,2010-01-10 12:06:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14161.0,2009-12-13 11:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14162.0,2011-02-20 12:32:00,2011-02-01 00:00:00,2010-12-01 00:00:00,2010-03-01 00:00:00,百度
14163.0,2010-09-03 17:15:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
14164.0,2011-09-20 12:18:00,2011-09-01 00:00:00,2010-10-01 00:00:00,2010-08-01 00:00:00,抖音
14165.0,2011-03-09 12:39:00,2011-03-01 00:00:00,2010-12-01 00:00:00,2009-12-01 00:00:00,百度
14166.0,2010-03-23 15:10:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14167.0,2010-01-27 16:07:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14168.0,2010-05-24 12:28:00,2010-05-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,百度
14169.0,2010-09-21 13:39:00,2010-09-01 00:00:00,2010-08-01 00:00:00,2010-01-01 00:00:00,微信
14170.0,2010-11-09 14:06:00,2010-11-01 00:00:00,2010-09-01 00:00:00,2009-12-01 00:00:00,微信
14171.0,2009-12-09 13:50:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14172.0,2010-03-07 10:58:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14173.0,2009-12-09 12:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14174.0,2011-11-06 13:17:00,2011-11-01 00:00:00,2011-06-01 00:00:00,2011-02-01 00:00:00,百度
14175.0,2010-03-22 10:43:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14176.0,2010-11-23 13:21:00,2010-11-01 00:00:00,2010-10-01 00:00:00,2010-09-01 00:00:00,百度
14177.0,2010-02-26 11:59:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14178.0,2011-06-10 12:51:00,2011-06-01 00:00:00,2011-04-01 00:00:00,2011-04-01 00:00:00,抖音
14179.0,2011-10-18 14:00:00,2011-10-01 00:00:00,2011-02-01 00:00:00,2009-12-01 00:00:00,抖音
14180.0,2010-06-09 14:56:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
14181.0,2010-05-26 12:32:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14182.0,2010-04-22 15:36:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,微信
14183.0,2010-08-15 15:36:00,2010-08-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14184.0,2011-10-04 12:43:00,2011-10-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14185.0,2011-01-12 13:52:00,2011-01-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
14186.0,2010-03-05 11:17:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14187.0,2010-08-23 12:06:00,2010-08-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,抖音
14188.0,2011-02-02 13:46:00,2011-02-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,抖音
14189.0,2010-11-16 09:28:00,2010-11-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,百度
14190.0,2010-02-11 14:27:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
14191.0,2009-12-11 10:48:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14192.0,2010-11-16 17:44:00,2010-11-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,微信
14193.0,2010-11-08 12:31:00,2010-11-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
14194.0,2010-01-06 12:16:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14195.0,2010-03-15 17:12:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
14196.0,2011-08-25 10:25:00,2011-08-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
14197.0,2010-10-25 10:01:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,抖音
14198.0,2010-01-05 10:07:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14199.0,2010-06-27 12:13:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
14200.0,2010-04-01 13:01:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14201.0,2010-04-30 13:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14202.0,2010-03-25 10:36:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
14203.0,2010-11-07 13:35:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
14204.0,2009-12-02 13:26:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14205.0,2010-03-07 12:20:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14206.0,2010-11-02 11:37:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14207.0,2010-01-21 09:33:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14208.0,2010-06-06 13:11:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
14209.0,2010-01-22 10:28:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14210.0,2010-01-06 10:17:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
14211.0,2009-12-09 12:48:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14212.0,2010-09-20 11:48:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
14213.0,2010-10-31 10:37:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,百度
14214.0,2011-03-07 12:26:00,2011-03-01 00:00:00,2010-06-01 00:00:00,2010-02-01 00:00:00,百度
14215.0,2009-12-08 09:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14216.0,2010-10-21 15:07:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,微信
14217.0,2010-06-30 12:54:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14218.0,2011-10-28 10:00:00,2011-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14219.0,2010-08-03 14:42:00,2010-08-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
14220.0,2010-05-19 13:26:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14221.0,2010-04-06 14:10:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
14222.0,2011-06-15 16:42:00,2011-06-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,百度
14223.0,2011-03-20 16:02:00,2011-03-01 00:00:00,2010-12-01 00:00:00,2010-07-01 00:00:00,微信
14224.0,2010-06-13 13:46:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
14225.0,2010-01-12 15:02:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14226.0,2010-09-24 14:32:00,2010-09-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
14227.0,2010-02-08 09:38:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
14228.0,2010-06-11 12:29:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,百度
14229.0,2010-08-25 11:47:00,2010-08-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
14230.0,2010-06-09 13:56:00,2010-06-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,微信
14231.0,2010-09-15 09:52:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
14232.0,2011-03-20 12:44:00,2011-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
14233.0,2010-03-05 16:35:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
14234.0,2011-10-13 13:58:00,2011-10-01 00:00:00,2011-01-01 00:00:00,2009-12-01 00:00:00,百度
14235.0,2010-03-30 13:36:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
14236.0,2010-07-22 14:27:00,2010-07-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14237.0,2010-04-28 10:04:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,抖音
14238.0,2009-12-05 10:58:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14239.0,2009-12-05 12:36:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14240.0,2010-10-12 12:48:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,百度
14241.0,2010-01-12 15:11:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14242.0,2011-01-18 08:53:00,2011-01-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,百度
14243.0,2010-08-20 13:41:00,2010-08-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,微信
14244.0,2010-02-17 11:40:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14245.0,2011-03-21 10:41:00,2011-03-01 00:00:00,2010-11-01 00:00:00,2009-12-01 00:00:00,微信
14246.0,2011-04-08 08:25:00,2011-04-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,微信
14247.0,2010-06-06 15:07:00,2010-06-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,抖音
14248.0,2010-07-12 14:27:00,2010-07-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,百度
14249.0,2010-01-29 14:21:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14250.0,2011-09-11 13:44:00,2011-09-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
14251.0,2011-10-13 12:46:00,2011-10-01 00:00:00,2011-06-01 00:00:00,2011-04-01 00:00:00,微信
14252.0,2010-11-23 13:36:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
14253.0,2010-03-26 15:08:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14254.0,2010-10-03 11:52:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
14255.0,2010-06-11 15:54:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
14256.0,2010-01-14 10:35:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
